mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_dropout,param_epochs,param_hidden_dim,param_input_dim,param_learning_rate,param_output_dim,param_weight_decay,params,Picohttpparser_test_score,CSimpleJSONParser_test_score,Benoitc_HTTP_test_score,CParserXML_test_score,cJSON_test_score,YACC_Calculator_test_score,ELF_Parser_test_score,Network_Packet_Analyzer_test_score,Packcc_test_score,PCAP_Parser_test_score,mean_test_score,std_test_score,rank_test_score
14.19077534675598,2.0444870875255896,0.17835712432861328,0.15446601688166475,32,0.01,10,32,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.03804347826086957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038043478260869567,0.011413043478260871,89
13.287956261634827,1.788569130116136,0.18004906177520752,0.17801923565970126,32,0.01,10,32,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
13.154982137680054,1.2838270682906199,0.17674617767333983,0.15226785644304638,32,0.01,10,32,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.010344827586206896,0.03103448275862069,81
13.407826328277588,1.9005551679792472,0.1955890417098999,0.1924690381358243,32,0.01,10,32,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
17.31589558124542,2.677340335289846,0.22551636695861815,0.22931049809441914,32,0.01,10,64,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 10, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
17.484816908836365,2.6612808063510753,0.2125486373901367,0.18510223906604642,32,0.01,10,64,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 10, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
16.95001928806305,2.8245125268800853,0.22196745872497559,0.21652564857572704,32,0.01,10,64,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 10, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.6304347826086957,0.0,0.0,0.0,0.0,0.3537117903930131,0.0,0.0,0.0,0.09841465730017088,0.2063263429789816,51
18.168326091766357,3.1158586354977182,0.2160132884979248,0.2150600030374324,32,0.01,10,64,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 10, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
24.642835116386415,3.201543729661707,0.16192786693572997,0.14859688181811115,32,0.01,20,16,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 20, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.3263157894736842,0.0196078431372549,0.0,0.0,0.3056768558951965,0.0,0.7150537634408602,0.0,0.13666542519469957,0.22909218720348345,32
24.307716155052184,2.959941732787609,0.17131693363189698,0.15035075853965393,32,0.01,20,16,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 20, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
25.075123071670532,2.670901864996431,0.17631909847259522,0.17389387398325154,32,0.01,20,16,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 20, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.11077844311377245,0.44021739130434784,0.06315789473684211,0.06862745098039216,0.0,0.0,0.45414847161572053,0.0,0.08243727598566308,0.0,0.1219366927736738,0.16706975491039391,37
27.918834376335145,3.809066432729833,0.23266518115997314,0.2457219827251812,32,0.01,20,16,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 20, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
28.703816890716553,3.1889415714884586,0.1924609899520874,0.16502645580843836,32,0.01,20,32,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 20, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.17391304347826086,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.02915601023017903,0.05965387482492266,76
29.156497383117674,3.928119174890194,0.199202823638916,0.16871473793237074,32,0.01,20,32,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 20, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
28.16664800643921,4.254096252306563,0.19434075355529784,0.16029089929539073,32,0.01,20,32,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 20, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.5706521739130435,0.0,0.06862745098039216,0.015384615384615385,0.3448275862068966,0.0,0.0,0.0,0.0,0.09994918264849476,0.18697539680357256,48
34.68759210109711,4.7827569972126645,0.24249019622802734,0.23776188184167074,32,0.01,20,32,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 20, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
