mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_dropout,param_epochs,param_hidden_dim,param_input_dim,param_learning_rate,param_output_dim,param_weight_decay,params,Picohttpparser_test_score,CSimpleJSONParser_test_score,Benoitc_HTTP_test_score,CParserXML_test_score,cJSON_test_score,YACC_Calculator_test_score,ELF_Parser_test_score,Network_Packet_Analyzer_test_score,Packcc_test_score,PCAP_Parser_test_score,mean_test_score,std_test_score,rank_test_score
9.75458254814148,1.3370017065351993,0.14966888427734376,0.14704690673285611,32,0,10,64,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0, 'epochs': 10, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.24806201550387597,0.0,0.0,0.0,0.0,0.0,0.024806201550387597,0.07441860465116279,171
15.193984961509704,1.630696150086077,0.13482389450073243,0.12286708890874615,32,0,20,16,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0, 'epochs': 20, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.4608294930875576,0.14652014652014653,0.4933333333333333,0.5633802816901409,0.3745519713261649,0.0,0.43526170798898073,0.0,0.3298379408960915,0.0,0.28037148748424157,0.2114380253383419,47
15.730744624137879,1.6362506320713324,0.14034585952758788,0.13691873995109705,32,0,20,16,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0, 'epochs': 20, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183
15.680288910865784,2.0060629867303352,0.13517847061157226,0.12054667198910173,32,0,20,16,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0, 'epochs': 20, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.14652014652014653,0.11881188118811882,0.4367816091954023,0.545171339563863,0.6486486486486487,0.524822695035461,0.0,0.4195205479452055,0.0,0.2840276868096846,0.2427011602944189,41
16.913476061820983,2.6964423471605383,0.14343013763427734,0.12954006832247922,32,0,20,16,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0, 'epochs': 20, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.25,0.32727272727272727,0.0,0.0,0.0,0.0,0.057727272727272724,0.1167403348681336,125
17.06284294128418,2.2689175879112495,0.14526116847991943,0.13541627223890776,32,0,20,32,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0, 'epochs': 20, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.14652014652014653,0.4933333333333333,0.1111111111111111,0.5374449339207048,0.641025641025641,0.48910411622276034,0.0,0.41752577319587636,0.0,0.28360650553295735,0.24211085220586076,42
17.337316632270813,2.232551767600741,0.14137914180755615,0.13196115953313198,32,0,20,32,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0, 'epochs': 20, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183
16.996762895584105,2.1663396885879185,0.141001296043396,0.12785741105981271,32,0,20,32,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0, 'epochs': 20, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.14652014652014653,0.34782608695652173,0.24892703862660945,0.4152542372881356,0.6666666666666666,0.5229357798165137,0.0,0.4376012965964344,0.0,0.2785731252471028,0.22588120775956236,49
20.500562977790832,3.299870415382893,0.16120171546936035,0.15189054283505918,32,0,20,32,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0, 'epochs': 20, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.2646310432569975,0.0,0.0,0.0,0.0,0.0,0.02646310432569975,0.07938931297709925,160
19.710598945617676,2.5552265843668027,0.15346965789794922,0.15107944400169174,32,0,20,64,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0, 'epochs': 20, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.33226837060702874,0.0,0.1111111111111111,0.35665914221218964,0.32727272727272727,0.0,0.0,0.3744374437443745,0.0,0.15017487949474312,0.16484525647511813,108
