mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_dropout,param_epochs,param_hidden_dim,param_input_dim,param_learning_rate,param_num_relations,param_output_dim,param_weight_decay,params,Picohttpparser_test_score,CSimpleJSONParser_test_score,Benoitc_HTTP_test_score,CParserXML_test_score,cJSON_test_score,YACC_Calculator_test_score,ELF_Parser_test_score,Network_Packet_Analyzer_test_score,Packcc_test_score,PCAP_Parser_test_score,mean_test_score,std_test_score,rank_test_score
24.670144844055176,4.2605782893286115,0.15016372203826905,0.13264562709382535,32,0,25,16,1,0.01,1,2,0.01,"{'batch_size': 32, 'dropout': 0, 'epochs': 25, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.5633802816901409,0.0,0.0,0.0,0.0,0.152046783625731,0.0,0.07154270653158719,0.17009761245518534,34
23.86007993221283,3.2386112753081218,0.15178701877593995,0.13891342510416727,32,0,25,32,1,0.1,1,2,0.0,"{'batch_size': 32, 'dropout': 0, 'epochs': 25, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.21527777777777776,0.34782608695652173,0.0,0.48225214198286404,0.641025641025641,0.0,0.0,0.0,0.0,0.16863816477428045,0.22943848916157134,24
25.747847151756286,2.578384955306849,0.18105795383453369,0.2032167525038348,32,0,25,32,1,0.1,1,2,0.01,"{'batch_size': 32, 'dropout': 0, 'epochs': 25, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.30588235294117644,0.0,0.0,0.0,0.0,0.0,0.030588235294117645,0.09176470588235293,43
23.779688835144043,2.8584929960597507,0.15298337936401368,0.14304268365632025,32,0,25,32,1,0.01,1,2,0.0,"{'batch_size': 32, 'dropout': 0, 'epochs': 25, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.14652014652014653,0.40944881889763785,0.39370078740157477,0.4938704028021016,0.6666666666666666,0.4473684210526316,0.0,0.405240174672489,0.0,0.2962815418013248,0.227815671331878,6
32.21782851219177,5.120594663264532,0.19035918712615968,0.20551902402813335,32,0,25,32,1,0.01,1,2,0.01,"{'batch_size': 32, 'dropout': 0, 'epochs': 25, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
9.586925220489501,1.008689863273782,0.14579851627349855,0.1365502115544249,32,0.1,10,16,1,0.1,1,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.45396145610278366,0.14652014652014653,0.0,0.0,0.25935162094763087,0.26415094339622647,0.472636815920398,0.0,0.0,0.0,0.15966209828871855,0.18249762864550673,25
9.641448402404786,1.2479072078695475,0.14382531642913818,0.12827408040436447,32,0.1,10,16,1,0.1,1,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
9.327211236953735,1.1031993568289278,0.14194467067718505,0.13109338049121375,32,0.1,10,16,1,0.01,1,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.34782608695652173,0.1111111111111111,0.36036036036036034,0.35714285714285715,0.296969696969697,0.0,0.34508348794063076,0.0,0.1818493600481178,0.16349953901326109,21
9.718989491462708,1.3285342188465619,0.14456775188446044,0.13108336876210894,32,0.1,10,16,1,0.01,1,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
10.801734352111817,1.3180894247608992,0.14884345531463622,0.14118194002564707,32,0.1,10,32,1,0.1,1,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.6802507836990594,0.14652014652014653,0.34782608695652173,0.0,0.24806201550387597,0.0,0.1605351170568562,0.0,0.5021037868162693,0.0,0.20852979365527294,0.22577865720377335,18
