mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_dropout,param_epochs,param_hidden_dim,param_input_dim,param_learning_rate,param_num_heads,param_output_dim,param_weight_decay,params,Picohttpparser_test_score,CSimpleJSONParser_test_score,Benoitc_HTTP_test_score,CParserXML_test_score,cJSON_test_score,YACC_Calculator_test_score,ELF_Parser_test_score,Network_Packet_Analyzer_test_score,Packcc_test_score,PCAP_Parser_test_score,mean_test_score,std_test_score,rank_test_score
49.338671636581424,9.23324043347982,0.48963184356689454,0.644638544140799,64,0.1,10,32,1,0.01,2,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
66.49757988452912,14.114120856454678,0.49021904468536376,0.604164775872412,64,0.1,10,32,1,0.01,4,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
69.81148583889008,16.32672974613519,0.5584068775177002,0.7823376073775069,64,0.1,10,32,1,0.01,4,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
66.02020363807678,16.121255777760936,0.45917434692382814,0.530339307124692,64,0.1,10,64,1,0.1,2,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
67.65368971824645,15.498532125217562,0.5439779043197632,0.7269689488455792,64,0.1,10,64,1,0.1,2,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
132.13175852298735,26.41584849286498,0.878028416633606,1.325514198303535,64,0.1,10,64,1,0.1,4,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
133.14417102336884,35.130782382123165,0.6716675281524658,0.8724121286773143,64,0.1,10,64,1,0.1,4,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
77.52396628856658,20.099157023832902,0.4831006288528442,0.5221677827815767,64,0.1,10,64,1,0.01,2,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
73.39773666858673,19.101518834155428,0.5697906494140625,0.8129302533891662,64,0.1,10,64,1,0.01,2,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
130.66083745956422,26.863786222442148,0.6784253358840943,1.0390501971088049,64,0.1,10,64,1,0.01,4,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
127.30368096828461,24.531765984945082,0.9006561756134033,1.5783465886366164,64,0.1,10,64,1,0.01,4,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
78.87865707874298,12.415156462480338,0.3593379735946655,0.36841307313138383,64,0.1,20,16,1,0.1,2,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
72.22090711593628,11.115877560531825,0.3261286973953247,0.3660847628839232,64,0.1,20,16,1,0.1,2,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
94.83179745674133,17.193907024045128,0.3952538728713989,0.48633470938020384,64,0.1,20,16,1,0.1,4,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
93.77489547729492,17.37910091730333,0.38060014247894286,0.442754739029381,64,0.1,20,16,1,0.1,4,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
71.77942345142364,11.67374138054076,0.3549078941345215,0.41472691944261425,64,0.1,20,16,1,0.01,2,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
83.60177855491638,14.830529335674713,0.40905346870422366,0.4839256062841611,64,0.1,20,16,1,0.01,2,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
91.56492598056793,18.94771446609229,0.4216689825057983,0.5519130244726774,64,0.1,20,16,1,0.01,4,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
109.52536306381225,20.80241623986867,0.5117402315139771,0.6556743037269996,64,0.1,20,16,1,0.01,4,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
94.79891414642334,18.529658768966872,0.4573488712310791,0.5351391574181622,64,0.1,20,32,1,0.1,2,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
104.00566730499267,18.82571283825129,0.47999587059021,0.5454798161452867,64,0.1,20,32,1,0.1,2,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
145.57649462223054,36.58938736299581,0.4835685729980469,0.5835978505624166,64,0.1,20,32,1,0.1,4,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
162.18192687034608,34.66284379850992,0.5872493743896484,0.7604523087387234,64,0.1,20,32,1,0.1,4,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
98.12261953353882,22.139467621587833,0.4702406644821167,0.6123819428705009,64,0.1,20,32,1,0.01,2,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
115.23752665519714,22.566261158255788,0.4902381896972656,0.5976273764201838,64,0.1,20,32,1,0.01,2,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
157.52136421203613,34.19395217831445,0.6025747060775757,0.8569970116396849,64,0.1,20,32,1,0.01,4,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
179.28429007530212,37.49956286042447,0.711341667175293,0.902818581732379,64,0.1,20,32,1,0.01,4,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
136.86034541130067,32.17615007717734,0.5272953033447265,0.7939068584600226,64,0.1,20,64,1,0.1,2,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
190.4908906698227,51.36732953101372,0.5853994131088257,0.70027120475882,64,0.1,20,64,1,0.1,2,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
386.5933182954788,150.8729212834725,1.445408868789673,2.6581327205475205,64,0.1,20,64,1,0.1,4,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
436.08231620788575,133.70000519913137,1.4133172512054444,2.5471484084971467,64,0.1,20,64,1,0.1,4,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
239.55645868778228,87.34948585628266,0.710951828956604,0.7059991432426352,64,0.1,20,64,1,0.01,2,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
270.24967472553254,105.46304455326349,1.0436987161636353,1.1781338691356713,64,0.1,20,64,1,0.01,2,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
376.8105618238449,136.59856043901507,1.548555850982666,2.8897462076823603,64,0.1,20,64,1,0.01,4,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
419.58524518013,133.4762649493881,1.767920732498169,3.8592135916238957,64,0.1,20,64,1,0.01,4,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
230.6500629901886,84.22472894856134,0.5203937768936158,0.5562370907436178,64,0.1,40,16,1,0.1,2,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
263.72201414108275,89.57601518701374,0.511812686920166,0.5142312958845304,64,0.1,40,16,1,0.1,2,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
355.3310749292374,92.18641213762078,0.544021487236023,0.6939237716498858,64,0.1,40,16,1,0.1,4,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
260.5303104639053,88.88394129482897,0.4698897361755371,0.5207665098670858,64,0.1,40,16,1,0.1,4,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
278.4011688709259,69.97573572801342,0.5204623937606812,0.4817482525020777,64,0.1,40,16,1,0.01,2,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
250.65924875736238,54.58708577859138,0.5946580410003662,0.6639010224821766,64,0.1,40,16,1,0.01,2,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
277.302148938179,57.102452069215076,0.5794673919677734,0.6306958595141131,64,0.1,40,16,1,0.01,4,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
328.81744022369384,74.0131255626916,0.7316283226013184,1.018998887206596,64,0.1,40,16,1,0.01,4,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
292.1082601308823,56.300522217263286,0.5679384708404541,0.6930796686639769,64,0.1,40,32,1,0.1,2,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
285.8999670743942,63.92825081775863,0.6901041507720947,0.940189529564454,64,0.1,40,32,1,0.1,2,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
415.62666800022123,143.23572667293243,0.8329587459564209,1.0216708914170403,64,0.1,40,32,1,0.1,4,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
522.1931230545044,134.0919741173674,0.9034947395324707,1.1257062975956846,64,0.1,40,32,1,0.1,4,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
274.4136305809021,104.31417407821469,0.699006199836731,0.6912937180190812,64,0.1,40,32,1,0.01,2,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
368.79631795883176,112.28163700426673,0.848081398010254,0.8260039602169463,64,0.1,40,32,1,0.01,2,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
459.5847878694534,155.13907406070263,0.8262290716171264,1.0052112759559582,64,0.1,40,32,1,0.01,4,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
539.7579496622086,154.8108193095051,1.1475559234619142,1.6107467261081776,64,0.1,40,32,1,0.01,4,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
543.3922322750092,93.32180088470159,0.9927841663360596,1.4741851495595335,64,0.1,40,64,1,0.1,2,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
589.1755942106247,99.10736173268008,0.9320373296737671,1.524096132507511,64,0.1,40,64,1,0.1,2,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
776.9541010379792,154.08052686443338,1.1261410236358642,2.2542313755988688,64,0.1,40,64,1,0.1,4,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
794.3737772464752,112.30834040104503,0.9583780527114868,2.054000282771986,64,0.1,40,64,1,0.1,4,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
486.6021082639694,110.61105528783824,0.8319889783859253,1.4005924451959795,64,0.1,40,64,1,0.01,2,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
560.3650864362717,96.66283413337601,0.9301158905029296,1.5204989776229048,64,0.1,40,64,1,0.01,2,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 2, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
625.2732365131378,132.2387528964747,0.7757366180419922,1.4964243094054415,64,0.1,40,64,1,0.01,4,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
734.5240747928619,126.64686052498269,1.0500393152236938,1.8803668909012872,64,0.1,40,64,1,0.01,4,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'num_heads': 4, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
